total_instructions,total_basic_blocks,total_lines,num_functions,num_declarations,total_function_calls,num_br,num_conditional_br,num_unconditional_br,num_switch,num_select,num_icmp,num_fcmp,num_ret,num_phi,num_load,num_store,num_alloca,num_getelementptr,num_ptrtoint,num_inttoptr,num_memcpy,num_memset,num_memmove,num_add,num_sub,num_mul,num_div,num_rem,num_fadd,num_fsub,num_fmul,num_fdiv,num_and,num_or,num_xor,num_shl,num_shr,estimated_loops,num_back_edges,num_direct_calls,num_indirect_calls,num_tail_calls,uses_i1,uses_i8,uses_i32,uses_i64,uses_float,uses_double,uses_ptr,uses_array,uses_vector,cyclomatic_complexity,avg_block_size,memory_intensity,branch_intensity,arithmetic_intensity,call_intensity,phi_ratio,load_store_ratio,pass_adce,pass_always-inline,pass_argpromotion,pass_break-crit-edges,pass_correlated-propagation,pass_dce,pass_deadargelim,pass_dse,pass_early-cse,pass_globaldce,pass_globalopt,pass_gvn,pass_indvars,pass_inline,pass_instcombine,pass_instsimplify,pass_ipsccp,pass_jump-threading,pass_licm,pass_loop-deletion,pass_loop-reduce,pass_loop-rotate,pass_loop-simplify,pass_loop-unroll,pass_loop-unroll-and-jam,pass_loop-vectorize,pass_lowerswitch,pass_mem2reg,pass_memcpyopt,pass_mergereturn,pass_partial-inliner,pass_reassociate,pass_sccp,pass_simplifycfg,pass_slp-vectorizer,pass_sroa,pass_tailcallelim,runtime,binary_size
1.3725161278189637,0.8618795100158535,1.1107654465897283,-0.8762302154233782,1.1652096735275221,0.7822377112831838,0.8618795100158535,0.2472340882170743,1.1287234341716639,0.0,0.0,0.2135405105221902,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,1.5550042805704973,0.5247875818366821,0.138926317032314,0.6209702997008311,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,0.3084435454322493,-1.1081055179448407,1.3237767570591614,-0.27552454871518217,-0.473049916791266,5.196152422706632,5.196152422706632,-0.19245008972987526,2.769939777627199,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,0.7135060680126758,0.7822377112831838,0.0,0.0,10,1,184,93,0,60,0,1,0,4,6.666666666666667,0.6423076923076924,0.15,0.05384615384615385,0.07692307692307693,-0.5926684838278209,2.202224556168476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06928352160000487,16352
1.3725161278189637,0.8618795100158535,1.1107654465897283,-0.8762302154233782,1.1652096735275221,0.7822377112831838,0.8618795100158535,0.2472340882170743,1.1287234341716639,0.0,0.0,0.2135405105221902,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,1.5550042805704973,0.5247875818366821,0.138926317032314,0.6209702997008311,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,0.3084435454322493,-1.1081055179448407,1.3237767570591614,-0.27552454871518217,-0.473049916791266,5.196152422706632,5.196152422706632,-0.19245008972987526,2.769939777627199,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,0.7135060680126758,0.7822377112831838,0.0,0.0,10,1,184,93,0,60,0,1,0,4,6.666666666666667,0.6423076923076924,0.15,0.05384615384615385,0.07692307692307693,-0.5926684838278209,2.202224556168476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.06894888620000188,16352
1.3725161278189637,0.8618795100158535,1.1107654465897283,-0.8762302154233782,1.1652096735275221,0.7822377112831838,0.8618795100158535,0.2472340882170743,1.1287234341716639,0.0,0.0,0.2135405105221902,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,1.5550042805704973,0.5247875818366821,0.138926317032314,0.6209702997008311,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,0.3084435454322493,-1.1081055179448407,1.3237767570591614,-0.27552454871518217,-0.473049916791266,5.196152422706632,5.196152422706632,-0.19245008972987526,2.769939777627199,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,0.7135060680126758,0.7822377112831838,0.0,0.0,10,1,184,93,0,60,0,1,0,4,6.666666666666667,0.6423076923076924,0.15,0.05384615384615385,0.07692307692307693,-0.5926684838278209,2.202224556168476,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.06869319399999085,16352
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.22870687000000772,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22419182060000936,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.23500857440000686,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2320321571999898,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0.2598623613999962,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.22695535740000422,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22547645299999317,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22891554079999993,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0.22907417440000016,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2576418926000031,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.2477867185999969,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22850034100000585,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.22965274820000445,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22605468339999674,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2290214090000063,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.23449973979999755,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.228638241200008,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.23035814739999977,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.22841219860000592,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.2293884729999945,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2265278844000022,16296
-1.2894657888745038,-1.10974028413806,-1.3065734580077892,-0.8762302154233782,-0.22312525663292956,-0.8918506389789164,-1.10974028413806,-1.137276805798542,-1.0469318809708186,0.0,0.0,-1.115155999393661,-0.19245008972987526,-0.8762302154233782,-0.5641519475835701,-1.115787664945735,-1.2132186031708234,-1.3017910447842742,-1.0453000044963987,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-1.1309596665849142,-0.48756642789572985,-0.3869501289865242,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.12971794102007,-0.8918506389789164,0.0,0.0,4,1,96,30,0,6,0,1,0,4,6.142857142857143,0.686046511627907,0.16279069767441862,0.08139534883720931,0.09302325581395349,-0.5926684838278209,-0.31645894793471446,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.22895151220000115,16296
